Enhanced Marble Language Dataset - Generated on 2025-05-31 01:34:31
================================================================================

Dataset Statistics:
3175. "I green move east bump right then green move north bump top bump bottom died | 5 | 6"
3176. "I cyan born | 6"
3177. "I orange still bump bottom died | 5 | 6"
3178. "I purple born | 6"
3179. "I gray still bump bottom died | 5 | 6"
3180. "I purple move west bump left then purple move west then purple move west bump top then purple move north | 6"
3181. "I orange born | 6"
3182. "I red move east then red move south then red move south bump bottom died | 5 | 6"
3183. "I pink born | 6"
3184. "I cyan move south then cyan move south then cyan move south then cyan move west bump bottom died | 5 | 6"
3185. "I lime move east bump right then lime move south then lime move west then lime move north then lime move north | 6"
3186. "I coral move north bump top I lime move south bump top bump lime marble move south bump top then coral move north | 6"
3187. "I pink still bump left bump right bump top then pink move west then pink move west then pink move west | 6"
3188. "I blue born | 6"
3189. "I blue move west bump left then blue move west then blue move north then blue move west bump bottom died | 5 | 6"
3190. "I black born | 6"
3191. "I lime still bump right bump left bump bottom died | 5 | 6"
3192. "I silver born | 6"
3193. "I orange move west then orange move west then orange move south then orange move west bump bottom died | 5 | 6"
3194. "I yellow born | 6"
3195. "I purple move east bump right bump left then purple move west then purple move west bump bottom died | 5 | 6"
3196. "I cyan born | 6"
3197. "I yellow move west bump left then yellow move south bump left then yellow move south bump bottom died | 5 | 6"
3198. "I blue move south then blue move east then blue move south then blue move west then blue move east | 6"
3199. "I coral still then coral move north then coral move south bump right then coral move north then coral move south | 6"
3200. "I blue move east bump right then blue move west bump left then blue move east then blue move east | 6"
3201. "I brown born | 6"
3202. "I pink move north bump top I silver move south bump bottom died | 5 | 6"
3203. "I teal born | 6"
3204. "I coral move south bump bottom died | 5 | 6"
3205. "I cyan move east then cyan move east then cyan move south bump left then cyan move east bump left | 6"
3206. "I blue move north bump top I silver move south then blue move east bump right bump silver marble move south | 6"
3207. "I green born | 6"
3208. "I blue move west bump left then blue move north then blue move west bump bottom died | 5 | 6"
3209. "I indigo born | 6"
3210. "I cyan move south bump bottom died | 5 | 6"
3211. "I indigo move west bump right bump right then indigo move north then indigo move east then indigo move east | 6"
3212. "I teal move north bump top I brown move south then teal move west bump top then teal move west | 6"
3213. "I purple born | 6"
3214. "I silver move east then silver move east then silver move north then silver move south bump bottom died | 5 | 6"
3215. "I white born | 6"
3216. "I green move east bump top bump left bump left bump top bump bottom died | 5 | 6"
3217. "I navy born | 6"
3218. "I indigo move east bump top bump right bump bottom died | 5 | 6"
3219. "I white still bump left then white move south bump top then white move south bump left bump left then white move south | 6"
3220. "I brown move east then brown move east then brown move west then brown move west then brown move east | 6"
3221. "I teal move east bump right bump top then teal move north bump top bump left then teal move north | 6"
3222. "I navy move north bump top I purple move south then navy move east bump purple marble move east then navy move north | 6"
3223. "I purple still bump right then purple move east then purple move south bump top bump top then purple move north | 6"
3224. "I teal move south bump left bump left bump right bump right bump left then teal move north bump right | 6"
3225. "I white move east bump right bump left then white move west bump left then white move east bump top | 6"
3226. "I purple move west bump left bump top bump left then purple move south bump left bump top then purple move east | 6"
3227. "I blue born | 6"
3228. "I white still bump right bump left bump top bump bottom died | 5 | 6"
3229. "I red born | 6"
3230. "I teal still bump right then teal move east bump bottom died | 5 | 6"
3231. "I brown move west bump left then brown move west then brown move north bump left bump top then brown move east | 6"
3232. "I white born | 6"
3233. "I red move east bump right then red move north then red move east then red move south bump bottom died | 5 | 6"
3234. "I black move north bump top I brown move south then black move east then black move west then black move south | 6"
3235. "I navy move south bump right then navy move south then navy move south bump top then navy move east | 6"
3236. "I brown move north bump top I purple move south bump purple marble move west bump purple marble move east then brown move east | 6"
3237. "I brown move east bump right then brown move south then brown move west then brown move north bump left | 6"
3238. "I gray born | 6"
3239. "I navy move south bump bottom died | 5 | 6"
3240. "I gray move north bump top I purple move south then purple move east then gray move east bump purple marble move east | 6"
3241. "I cyan born | 6"
3242. "I purple move north bump top I blue move south bump bottom died | 5 | 6"
3243. "I purple born | 6"
3244. "I brown move east bump left bump bottom died | 5 | 6"
3245. "I pink born | 6"
3246. "I blue move east bump right then blue move north then blue move east bump right bump bottom died | 5 | 6"
3247. "I gold born | 6"
3248. "I pink move west bump left then pink move east then pink move south bump bottom died | 5 | 6"
3249. "I white move north then white move east bump top then white move west bump top bump left then white move south | 6"
3250. "I purple still bump left bump top bump top bump left bump left bump left then purple move east then purple move north | 6"
3251. "I pink born | 6"
3252. "I gray move east bump right then gray move south bump bottom died | 5 | 6"
3253. "I pink move west bump left then pink move west bump left then pink move north then pink move east | 6"
